order_date,return_customers,return_customers_actableai,max_return_customers_actableai,min_return_customer_actableai,return_customer_tableau,max_return_customer_tableau,min_return_customer_tableau,new_customers,new_customers_actableai,max_new_customers_actableai,min_new_customers_actableai,new_customers_tableau,max_new_customers_tableau,min_new_customers_tableau
4/15/2015,8,8,8,8,8,8,8,12,12,12,12,12,12,12
4/16/2015,3,3,3,3,3,3,3,5,5,5,5,5,5,5
4/17/2015,10,10,10,10,10,10,10,5,5,5,5,5,5,5
4/18/2015,3,3,3,3,3,3,3,4,4,4,4,4,4,4
4/19/2015,1,1,1,1,1,1,1,6,6,6,6,6,6,6
4/20/2015,10,10,10,10,10,10,10,7,7,7,7,7,7,7
4/21/2015,6,6,6,6,6,6,6,5,5,5,5,5,5,5
4/22/2015,4,4,4,4,4,4,4,6,6,6,6,6,6,6
4/23/2015,6,6,6,6,6,6,6,7,7,7,7,7,7,7
4/24/2015,5,5,5,5,5,5,5,6,6,6,6,6,6,6
4/25/2015,2,2,2,2,2,2,2,1,1,1,1,1,1,1
4/26/2015,6,6,6,6,6,6,6,2,2,2,2,2,2,2
4/27/2015,5,5,5,5,5,5,5,10,10,10,10,10,10,10
4/28/2015,5,5,5,5,5,5,5,8,8,8,8,8,8,8
4/29/2015,6,6,6,6,6,6,6,7,7,7,7,7,7,7
4/30/2015,4,4,4,4,4,4,4,7,7,7,7,7,7,7
5/1/2015,7,7,7,7,7,7,7,6,6,6,6,6,6,6
5/2/2015,,,,,,,,2,2,2,2,2,2,2
5/3/2015,1,1,1,1,1,1,1,3,3,3,3,3,3,3
5/4/2015,9,9,9,9,9,9,9,9,9,9,9,9,9,9
5/5/2015,6,6,6,6,6,6,6,10,10,10,10,10,10,10
5/6/2015,4,4,4,4,4,4,4,8,8,8,8,8,8,8
5/7/2015,5,5,5,5,5,5,5,11,11,11,11,11,11,11
5/8/2015,3,3,3,3,3,3,3,6,6,6,6,6,6,6
5/9/2015,,,,,,,,2,2,2,2,2,2,2
5/10/2015,1,1,1,1,1,1,1,6,6,6,6,6,6,6
5/11/2015,8,8,8,8,8,8,8,7,7,7,7,7,7,7
5/12/2015,3,3,3,3,3,3,3,7,7,7,7,7,7,7
5/13/2015,5,5,5,5,5,5,5,3,3,3,3,3,3,3
5/14/2015,5,5,5,5,5,5,5,3,3,3,3,3,3,3
5/15/2015,7,7,7,7,7,7,7,4,4,4,4,4,4,4
5/16/2015,2,2,2,2,2,2,2,4,4,4,4,4,4,4
5/17/2015,3,3,3,3,3,3,3,2,2,2,2,2,2,2
5/18/2015,1,1,1,1,1,1,1,3,3,3,3,3,3,3
5/19/2015,4,4,4,4,4,4,4,3,3,3,3,3,3,3
5/20/2015,6,6,6,6,6,6,6,10,10,10,10,10,10,10
5/21/2015,7,7,7,7,7,7,7,5,5,5,5,5,5,5
5/22/2015,6,6,6,6,6,6,6,4,4,4,4,4,4,4
5/23/2015,6,6,6,6,6,6,6,3,3,3,3,3,3,3
5/24/2015,2,2,2,2,2,2,2,6,6,6,6,6,6,6
5/25/2015,5,5,5,5,5,5,5,9,9,9,9,9,9,9
5/26/2015,3,3,3,3,3,3,3,7,7,7,7,7,7,7
5/27/2015,2,2,2,2,2,2,2,5,5,5,5,5,5,5
5/28/2015,5,5,5,5,5,5,5,6,6,6,6,6,6,6
5/29/2015,2,2,2,2,2,2,2,3,3,3,3,3,3,3
5/30/2015,,,,,,,,2,2,2,2,2,2,2
5/31/2015,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6/1/2015,7,7,7,7,7,7,7,6,6,6,6,6,6,6
6/2/2015,11,11,11,11,11,11,11,5,5,5,5,5,5,5
6/3/2015,6,6,6,6,6,6,6,4,4,4,4,4,4,4
6/4/2015,4,4,4,4,4,4,4,5,5,5,5,5,5,5
6/5/2015,4,4,4,4,4,4,4,1,1,1,1,1,1,1
6/6/2015,2,2,2,2,2,2,2,4,4,4,4,4,4,4
6/7/2015,1,1,1,1,1,1,1,3,3,3,3,3,3,3
6/8/2015,7,7,7,7,7,7,7,9,9,9,9,9,9,9
6/9/2015,6,6,6,6,6,6,6,7,7,7,7,7,7,7
6/10/2015,4,4,4,4,4,4,4,10,10,10,10,10,10,10
6/11/2015,7,7,7,7,7,7,7,8,8,8,8,8,8,8
6/12/2015,3,3,3,3,3,3,3,6,6,6,6,6,6,6
6/13/2015,2,2,2,2,2,2,2,5,5,5,5,5,5,5
6/14/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
6/15/2015,4,4,4,4,4,4,4,14,14,14,14,14,14,14
6/16/2015,5,5,5,5,5,5,5,3,3,3,3,3,3,3
6/17/2015,8,8,8,8,8,8,8,2,2,2,2,2,2,2
6/18/2015,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6/19/2015,7,7,7,7,7,7,7,9,9,9,9,9,9,9
6/20/2015,,,,,,,,2,2,2,2,2,2,2
6/21/2015,1,1,1,1,1,1,1,3,3,3,3,3,3,3
6/22/2015,2,2,2,2,2,2,2,3,3,3,3,3,3,3
6/23/2015,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6/24/2015,6,6,6,6,6,6,6,4,4,4,4,4,4,4
6/25/2015,3,3,3,3,3,3,3,5,5,5,5,5,5,5
6/26/2015,5,5,5,5,5,5,5,2,2,2,2,2,2,2
6/27/2015,,,,,,,,2,2,2,2,2,2,2
6/28/2015,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6/29/2015,8,8,8,8,8,8,8,10,10,10,10,10,10,10
6/30/2015,6,6,6,6,6,6,6,5,5,5,5,5,5,5
7/1/2015,4,4,4,4,4,4,4,2,2,2,2,2,2,2
7/2/2015,8,8,8,8,8,8,8,10,10,10,10,10,10,10
7/3/2015,4,4,4,4,4,4,4,6,6,6,6,6,6,6
7/4/2015,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7/5/2015,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7/6/2015,7,7,7,7,7,7,7,1,1,1,1,1,1,1
7/7/2015,9,9,9,9,9,9,9,6,6,6,6,6,6,6
7/8/2015,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7/9/2015,7,7,7,7,7,7,7,9,9,9,9,9,9,9
7/10/2015,6,6,6,6,6,6,6,4,4,4,4,4,4,4
7/11/2015,1,1,1,1,1,1,1,4,4,4,4,4,4,4
7/12/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
7/13/2015,4,4,4,4,4,4,4,7,7,7,7,7,7,7
7/14/2015,5,5,5,5,5,5,5,7,7,7,7,7,7,7
7/15/2015,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7/16/2015,4,4,4,4,4,4,4,6,6,6,6,6,6,6
7/17/2015,7,7,7,7,7,7,7,3,3,3,3,3,3,3
7/18/2015,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7/19/2015,,,,,,,,4,4,4,4,4,4,4
7/20/2015,6,6,6,6,6,6,6,2,2,2,2,2,2,2
7/21/2015,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7/22/2015,13,13,13,13,13,13,13,5,5,5,5,5,5,5
7/23/2015,4,4,4,4,4,4,4,9,9,9,9,9,9,9
7/24/2015,3,3,3,3,3,3,3,2,2,2,2,2,2,2
7/25/2015,2,2,2,2,2,2,2,,,,,,,
7/26/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
7/27/2015,5,5,5,5,5,5,5,4,4,4,4,4,4,4
7/28/2015,5,5,5,5,5,5,5,6,6,6,6,6,6,6
7/29/2015,3,3,3,3,3,3,3,5,5,5,5,5,5,5
7/30/2015,5,5,5,5,5,5,5,3,3,3,3,3,3,3
7/31/2015,3,3,3,3,3,3,3,4,4,4,4,4,4,4
8/1/2015,4,4,4,4,4,4,4,2,2,2,2,2,2,2
8/2/2015,2,2,2,2,2,2,2,1,1,1,1,1,1,1
8/3/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
8/4/2015,7,7,7,7,7,7,7,5,5,5,5,5,5,5
8/5/2015,10,10,10,10,10,10,10,5,5,5,5,5,5,5
8/6/2015,5,5,5,5,5,5,5,4,4,4,4,4,4,4
8/7/2015,5,5,5,5,5,5,5,7,7,7,7,7,7,7
8/8/2015,2,2,2,2,2,2,2,3,3,3,3,3,3,3
8/9/2015,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8/10/2015,4,4,4,4,4,4,4,9,9,9,9,9,9,9
8/11/2015,11,11,11,11,11,11,11,3,3,3,3,3,3,3
8/12/2015,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8/13/2015,4,4,4,4,4,4,4,5,5,5,5,5,5,5
8/14/2015,5,5,5,5,5,5,5,11,11,11,11,11,11,11
8/15/2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8/16/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
8/17/2015,7,7,7,7,7,7,7,3,3,3,3,3,3,3
8/18/2015,1,1,1,1,1,1,1,10,10,10,10,10,10,10
8/19/2015,7,7,7,7,7,7,7,5,5,5,5,5,5,5
8/20/2015,7,7,7,7,7,7,7,12,12,12,12,12,12,12
8/21/2015,3,3,3,3,3,3,3,7,7,7,7,7,7,7
8/22/2015,2,2,2,2,2,2,2,,,,,,,
8/23/2015,,,,,,,,2,2,2,2,2,2,2
8/24/2015,7,7,7,7,7,7,7,8,8,8,8,8,8,8
8/25/2015,10,10,10,10,10,10,10,4,4,4,4,4,4,4
8/26/2015,6,6,6,6,6,6,6,5,5,5,5,5,5,5
8/27/2015,8,8,8,8,8,8,8,3,3,3,3,3,3,3
8/28/2015,7,7,7,7,7,7,7,4,4,4,4,4,4,4
8/29/2015,1,1,1,1,1,1,1,3,3,3,3,3,3,3
8/30/2015,4,4,4,4,4,4,4,5,5,5,5,5,5,5
8/31/2015,6,6,6,6,6,6,6,7,7,7,7,7,7,7
9/1/2015,8,8,8,8,8,8,8,11,11,11,11,11,11,11
9/2/2015,11,11,11,11,11,11,11,8,8,8,8,8,8,8
9/3/2015,11,11,11,11,11,11,11,9,9,9,9,9,9,9
9/4/2015,4,4,4,4,4,4,4,6,6,6,6,6,6,6
9/5/2015,1,1,1,1,1,1,1,,,,,,,
9/6/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
9/7/2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9/8/2015,4,4,4,4,4,4,4,3,3,3,3,3,3,3
9/9/2015,7,7,7,7,7,7,7,4,4,4,4,4,4,4
9/10/2015,12,12,12,12,12,12,12,6,6,6,6,6,6,6
9/11/2015,7,7,7,7,7,7,7,6,6,6,6,6,6,6
9/12/2015,1,1,1,1,1,1,1,3,3,3,3,3,3,3
9/13/2015,1,1,1,1,1,1,1,3,3,3,3,3,3,3
9/14/2015,4,4,4,4,4,4,4,7,7,7,7,7,7,7
9/15/2015,7,7,7,7,7,7,7,6,6,6,6,6,6,6
9/16/2015,10,10,10,10,10,10,10,3,3,3,3,3,3,3
9/17/2015,7,7,7,7,7,7,7,5,5,5,5,5,5,5
9/18/2015,8,8,8,8,8,8,8,11,11,11,11,11,11,11
9/19/2015,2,2,2,2,2,2,2,3,3,3,3,3,3,3
9/20/2015,5,5,5,5,5,5,5,6,6,6,6,6,6,6
9/21/2015,9,9,9,9,9,9,9,7,7,7,7,7,7,7
9/22/2015,5,5,5,5,5,5,5,8,8,8,8,8,8,8
9/23/2015,6,6,6,6,6,6,6,2,2,2,2,2,2,2
9/24/2015,5,5,5,5,5,5,5,4,4,4,4,4,4,4
9/25/2015,7,7,7,7,7,7,7,6,6,6,6,6,6,6
9/26/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
9/27/2015,3,3,3,3,3,3,3,5,5,5,5,5,5,5
9/28/2015,9,9,9,9,9,9,9,7,7,7,7,7,7,7
9/29/2015,6,6,6,6,6,6,6,5,5,5,5,5,5,5
9/30/2015,3,3,3,3,3,3,3,6,6,6,6,6,6,6
10/1/2015,7,7,7,7,7,7,7,7,7,7,7,7,7,7
10/2/2015,11,11,11,11,11,11,11,4,4,4,4,4,4,4
10/3/2015,,,,,,,,2,2,2,2,2,2,2
10/4/2015,2,2,2,2,2,2,2,4,4,4,4,4,4,4
10/5/2015,8,8,8,8,8,8,8,7,7,7,7,7,7,7
10/6/2015,9,9,9,9,9,9,9,4,4,4,4,4,4,4
10/7/2015,5,5,5,5,5,5,5,10,10,10,10,10,10,10
10/8/2015,16,16,16,16,16,16,16,8,8,8,8,8,8,8
10/9/2015,10,10,10,10,10,10,10,3,3,3,3,3,3,3
10/10/2015,1,1,1,1,1,1,1,2,2,2,2,2,2,2
10/11/2015,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/12/2015,6,6,6,6,6,6,6,4,4,4,4,4,4,4
10/13/2015,6,6,6,6,6,6,6,3,3,3,3,3,3,3
10/14/2015,14,14,14,14,14,14,14,6,6,6,6,6,6,6
10/15/2015,1,1,1,1,1,1,1,6,6,6,6,6,6,6
10/16/2015,7,7,7,7,7,7,7,4,4,4,4,4,4,4
10/17/2015,5,5,5,5,5,5,5,3,3,3,3,3,3,3
10/18/2015,1,1,1,1,1,1,1,6,6,6,6,6,6,6
10/19/2015,5,5,5,5,5,5,5,10,10,10,10,10,10,10
10/20/2015,12,12,12,12,12,12,12,10,10,10,10,10,10,10
10/21/2015,6,6,6,6,6,6,6,10,10,10,10,10,10,10
10/22/2015,4,4,4,4,4,4,4,5,5,5,5,5,5,5
10/23/2015,9,9,9,9,9,9,9,5,5,5,5,5,5,5
10/24/2015,4,4,4,4,4,4,4,5,5,5,5,5,5,5
10/25/2015,2,2,2,2,2,2,2,3,3,3,3,3,3,3
10/26/2015,8,8,8,8,8,8,8,7,7,7,7,7,7,7
10/27/2015,18,18,18,18,18,18,18,11,11,11,11,11,11,11
10/28/2015,7,7,7,7,7,7,7,10,10,10,10,10,10,10
10/29/2015,9,9,9,9,9,9,9,2,2,2,2,2,2,2
10/30/2015,9,9,9,9,9,9,9,10,10,10,10,10,10,10
10/31/2015,2,2,2,2,2,2,2,6,6,6,6,6,6,6
11/1/2015,5,2.657998085,5.531813145,-1.19669199,4,10,-1,9,2.606219053,5.420657158,0.756666958,4,9,0
11/2/2015,9,8.779080391,15.78610611,-0.04605813,7,13,2,9,6.023394108,9.284999847,2.620954037,7,12,2
11/3/2015,13,10.28089905,16.70214653,2.548627138,9,14,4,5,7.780653,11.78808403,4.02599287,7,12,3
11/4/2015,11,10.15723324,16.05637932,3.558887005,8,13,2,4,7.059714794,11.61240959,3.296224117,7,12,3
11/5/2015,15,6.882498264,12.68508816,1.273698926,8,13,2,1,5.068406105,7.927554131,2.587583542,6,11,2
11/6/2015,12,6.090498447,11.2616806,2.098845005,8,14,3,3,5.513238907,8.861117363,2.393231392,6,11,2
11/7/2015,1,2.465984821,5.377007484,0.312563032,4,9,-2,9,4.247354984,7.11428833,1.040103078,4,9,-1
11/8/2015,6,0.883287072,2.859855413,-0.789504588,4,10,-1,6,3.812612772,5.955443859,1.7830019,5,9,0
11/9/2015,15,6.299335957,10.01906967,2.834749699,8,13,2,8,6.252693176,9.706550598,2.649818182,7,12,2
11/10/2015,9,8.621242523,14.96545792,3.084300756,9,15,4,12,8.79528141,13.04034042,3.700191736,8,12,3
11/11/2015,6,7.484903812,12.95659256,3.669927597,8,14,3,5,8.109781265,12.91208267,4.270476818,8,12,3
11/12/2015,5,5.254006386,8.635940552,2.109202385,8,13,2,8,6.379729271,8.607704163,2.752763271,7,12,2
11/13/2015,14,6.376371384,12.91008759,1.123929024,9,14,3,8,3.624376774,5.441391945,1.925264359,7,12,2
11/14/2015,5,4.298950195,9.49664402,-1.147674799,4,9,-2,5,4.58770752,7.108198166,2.347016335,4,9,-1
11/15/2015,4,3.211693048,6.29010582,0.106038675,5,10,-1,2,5.582850933,10.10994434,2.217506886,5,10,0
11/16/2015,17,8.239281654,15.78757095,1.062753081,8,13,2,11,6.635429859,11.47961044,2.374554873,7,12,2
11/17/2015,12,10.66646862,19.71604538,4.204266071,9,15,4,10,6.281067848,11.12187672,2.220837116,8,13,3
11/18/2015,5,8.338823318,15.21539688,2.536650896,8,14,3,4,6.857926846,12.49753284,2.880582094,8,13,3
11/19/2015,8,7.939354897,16.53680801,-0.431033999,8,14,2,6,4.8127985,8.6726017,1.183074474,7,12,2
11/20/2015,9,9.420884132,16.52246666,-0.868387103,9,14,3,4,4.1252985,8.05837059,0.418668389,7,12,2
11/21/2015,,5.054844856,9.945034981,-0.588911414,4,9,-2,10,5.378558636,9.323374748,1.512986779,4,9,-1
11/22/2015,4,3.906701565,7.905759335,0.034744374,5,10,-1,7,5.607914448,9.585829735,1.839052439,5,10,0
11/23/2015,11,8.895041466,15.65180397,1.800971627,8,13,2,7,7.05146122,13.00509262,1.967656493,7,12,2
11/24/2015,7,9.392854691,18.06199455,1.429407358,9,15,4,6,8.738740921,14.36495304,2.784646034,8,13,3
11/25/2015,6,8.029150963,12.72837257,3.829372644,8,14,3,4,7.835248947,13.88209534,2.630813599,8,13,3
11/26/2015,10,7.450298786,13.18018818,1.918668389,8,14,3,6,7.330441952,11.713027,3.58333683,7,12,2
11/27/2015,10,6.219592571,11.42162704,0.850644767,9,14,3,1,4.500068188,9.187117577,1.965235829,7,12,2
11/28/2015,3,2.74474597,9.029445648,0.24105826,4,10,-2,3,2.54395771,5.768757343,-0.432264626,5,10,-1
11/29/2015,4,3.376965523,7.346258163,0.444673419,5,11,-1,2,3.315497398,6.210964203,0.794850469,5,10,0
11/30/2015,7,6.957312584,12.60020351,1.354683518,8,14,2,6,5.195301056,10.27146149,0.92393744,7,12,2
